time,open,high,low,close,成交股數,成交金額,成交筆數,漲跌點數,外資買賣差額
2008-08-15,7374.38,7376.69,7181.69,7196.5,3865915169,100740944592,905486,-129.57,-3790430586.0
2008-08-18,7189.68,7213.69,6996.78,7000.74,3610573521,83472246367,779814,-195.76,-6320420222.0
2008-08-19,6876.23,6998.24,6849.83,6978.6,3512217497,84295664891,797564,-22.14,-13019601768.0
2008-08-20,6927.46,7053.56,6898.29,7040.9,3474029633,84028145979,786625,62.3,-6569232912.0
2008-08-21,6989.94,7017.1,6918.48,6918.48,3333845428,74736726923,755540,-122.42,-8719347634.0
2008-08-22,6966.12,6994.8,6837.25,6911.64,3252994941,79353527384,781298,-6.84,-880078074.0
2008-08-25,6974.07,7050.31,6935.59,7030.72,3055237778,66102551990,671889,119.08,6515194082.0
2008-08-26,6945.14,6980.85,6917.31,6964.6,2570171534,60774724572,596424,-66.12,-2515892919.0
2008-08-27,6950.88,7106.64,6929.87,7080.97,3449641725,95060869541,818933,116.37,8144291704.0
2008-08-28,7090.32,7127.84,7025.3,7033.37,3817890218,99790127191,824200,-47.6,-2248285947.0
2008-08-29,7092.85,7111.7,7021.32,7046.11,3508763831,91395193528,782749,12.74,-5572171707.0
2008-09-01,6967.22,6967.22,6801.22,6813.09,3453888890,89269798411,800923,-233.02,-13867586944.0
2008-09-02,6802.96,6811.57,6675.09,6699.82,3473768976,92759452766,838554,-113.27,-12960612556.0
2008-09-03,6706.87,6748.52,6552.1,6584.93,3946989496,92217537749,899651,-114.89,963289302.0
2008-09-04,6534.67,6603.1,6384.14,6412.63,4140957117,91771649487,916474,-172.3,-7772882000.0
2008-09-05,6227.07,6347.47,6211.35,6307.28,3994316215,98044465635,895284,-105.35,-15092835332.0
2008-09-08,6560.73,6668.45,6548.36,6658.69,3323527755,83086082737,686122,351.41,286529844.0
2008-09-09,6598.61,6598.61,6407.75,6424.77,3580686004,87291051678,765909,-233.92,-2986384784.0
2008-09-10,6396.28,6497.72,6396.28,6458.01,4008638964,94036907850,903813,33.24,-12517792823.0
2008-09-11,6438.49,6438.49,6249.52,6251.95,3737919208,86186806108,863388,-206.06,-11061445962.0
2008-09-12,6338.61,6354.68,6171.35,6310.68,3659446337,92029233311,898463,58.73,-3222763031.0
2008-09-15,6198.3,6202.14,6020.7,6052.45,3142939329,73380139259,729005,-258.23,-6059338196.0
2008-09-16,5748.17,5851.9,5724.52,5756.59,3592987540,84334761236,710351,-295.86,2702847071.0
2008-09-17,5953.88,6027.29,5747.3,5800.87,4786207847,106032068250,1023148,44.28,-2308318517.0
2008-09-18,5558.05,5681.83,5530.19,5641.95,4297503247,106285294030,789581,-158.92,-3948991726.0
2008-09-19,5910.76,5982.64,5858.19,5970.38,4488034678,109542773738,877431,328.43,10335123839.0
2008-09-22,6156.86,6156.86,6032.16,6110.6,4388993855,102536448094,942681,140.22,9091614682.0
2008-09-23,6016.56,6182.21,6011.71,6182.21,4178066733,91788861958,912690,71.61,-704467663.0
2008-09-24,6136.98,6198.48,6100.33,6132.6,4788279396,103601739470,981052,-49.61,-8097667847.0
2008-09-25,6056.7,6164.59,6028.77,6060.83,3805533396,74050971825,829600,-71.77,-1800343141.0
2008-09-26,6095.14,6095.14,5881.58,5929.63,3953308077,87630203722,847752,-131.2,-7790220801.0
2008-09-30,5534.72,5719.28,5534.72,5719.28,2978676174,71274325661,544024,-210.35,-3681671815.0
2008-10-01,5854.0,5854.0,5727.72,5764.01,2867634253,63823101422,664806,44.73,-7472373194.0
2008-10-02,5764.48,5840.09,5672.39,5703.72,3056213095,67605886233,694773,-60.29,-7286182541.0
2008-10-03,5611.51,5747.73,5558.35,5742.23,3229564496,68347201040,688533,38.51,-8040556109.0
2008-10-06,5566.56,5590.52,5505.7,5505.7,2963806975,60835707781,654414,-236.53,-13519757655.0
2008-10-07,5352.9,5539.31,5352.08,5524.66,3027095455,59716345044,679602,18.96,-1987705688.0
2008-10-08,5374.27,5411.72,5206.4,5206.4,3240422753,67464304164,748721,-318.26,-9556221915.0
2008-10-09,5183.43,5295.05,5130.71,5130.71,3859907693,75877375001,833745,-75.69,-2295343609.0
2008-10-13,4996.06,5025.73,4971.36,5020.44,2333223037,46546301963,412414,-110.27,-1486324163.0
2008-10-14,5321.25,5321.25,5277.3,5291.56,3279033588,68167414122,580325,271.12,-6261966291.0
2008-10-15,5225.05,5246.26,5178.68,5246.26,2760731783,54410089465,575519,-45.3,1181668194.0
2008-10-16,5069.07,5085.97,5069.07,5075.97,1771119069,29996532639,323276,-170.29,-3798444249.0
2008-10-17,4993.79,5024.43,4924.73,4960.4,3129215040,55993534760,616165,-115.57,-10979295994.0
2008-10-20,4845.31,4931.84,4805.68,4931.84,2225651946,41771687647,455472,-28.56,-4998702807.0
2008-10-21,4988.85,5045.45,4890.32,4942.72,3577381666,68284246138,790206,10.88,-6439501383.0
2008-10-22,4843.71,4955.61,4839.17,4862.59,2615468587,47362697522,588266,-80.13,-4074074343.0
2008-10-23,4706.13,4730.51,4706.13,4730.51,1753282183,26357844087,310612,-132.08,-354219717.0
2008-10-24,4599.13,4603.56,4579.62,4579.62,1726544957,26621681439,298366,-150.89,-828075398.0
2008-10-27,4301.33,4391.95,4301.33,4366.87,2219710132,36375529692,443134,-212.75,-6581377324.0
2008-10-28,4160.53,4425.9,4110.09,4399.97,4376063835,72781180342,860673,33.1,-16065676394.0
2008-10-29,4622.55,4622.55,4395.61,4406.52,4598277968,81949062043,918001,6.55,-4422521079.0
2008-10-30,4448.51,4684.11,4448.51,4683.64,4076785839,68363637030,777813,277.12,-735013568.0
2008-10-31,4707.75,4911.8,4659.67,4870.66,4790628865,88240665613,951686,187.02,1420754115.0
2008-11-03,4925.74,5010.57,4836.51,4995.06,4452920740,80775107087,871678,124.4,-2417438802.0
2008-11-04,4991.25,5015.12,4876.0,4992.63,4144407484,74747900670,905313,-2.43,64398399.0
2008-11-05,5077.01,5095.98,4965.4,4978.26,4541598926,84375050030,980982,-14.37,1344139306.0
2008-11-06,4699.09,4741.14,4688.11,4694.12,3439105294,57557517064,704483,-284.14,-6872333989.0
2008-11-07,4468.08,4777.23,4468.08,4742.33,3846322774,69161061264,846706,48.21,-12111180734.0
2008-11-10,4711.61,4772.32,4657.47,4740.27,3253249864,57658746362,761208,-2.06,968475112.0
2008-11-11,4652.63,4706.18,4593.86,4638.57,3294300369,55722286251,747312,-101.7,-1749407710.0
2008-11-12,4587.2,4673.33,4545.86,4615.57,2704627781,47287461170,643214,-23.0,-3358122183.0
2008-11-13,4425.25,4438.82,4374.64,4437.83,3271719635,49539295137,630296,-177.74,-8119819672.0
2008-11-14,4537.43,4541.35,4422.75,4452.7,3171088423,51680953881,726636,14.87,-3594314454.0
2008-11-17,4362.53,4475.93,4362.53,4439.8,2786190649,44121033441,641694,-12.9,417931772.0
2008-11-18,4366.34,4376.28,4265.05,4305.18,3213352106,49471593500,694708,-134.62,-4211657540.0
2008-11-19,4266.0,4320.85,4226.49,4284.09,3105323675,49343450731,739442,-21.09,-9409624711.0
2008-11-20,4120.51,4191.37,4089.93,4089.93,3222653929,45745592408,675068,-194.16,-6162949244.0
2008-11-21,3962.69,4194.71,3955.43,4171.1,3350629150,52251062833,751544,81.17,-2847901709.0
2008-11-24,4158.76,4172.49,4081.66,4160.54,2869125569,46376966129,666181,-10.56,-1338312524.0
2008-11-25,4280.43,4323.94,4220.97,4266.49,3644395273,57536182405,805173,105.95,164114642.0
2008-11-26,4265.65,4315.08,4244.05,4271.8,2981295133,45341285947,662422,5.31,760973699.0
2008-11-27,4348.49,4472.07,4348.49,4453.75,3919722404,62611108200,796429,181.95,-831647205.0
2008-11-28,4444.37,4476.33,4419.03,4460.49,3758875633,58171032730,821877,6.74,3560422176.0
2008-12-01,4436.12,4567.76,4418.24,4518.43,4218378660,67472606646,885231,57.94,3103556904.0
2008-12-02,4310.5,4356.98,4292.08,4356.98,3578736054,54387141804,754093,-161.45,-5755058189.0
2008-12-03,4346.05,4379.25,4289.13,4307.26,4035294082,60155145404,870953,-49.72,-6821568985.0
2008-12-04,4347.66,4347.66,4209.91,4254.96,3758427896,53985700031,781826,-52.3,-6417729914.0
2008-12-05,4213.07,4261.32,4190.02,4225.07,2818217285,40921314272,611864,-29.89,-2187747730.0
2008-12-08,4278.61,4424.09,4278.61,4418.33,3780767801,64474012460,797625,193.26,3943022474.0
2008-12-09,4479.14,4524.38,4456.44,4472.66,4574214073,83264293993,1003529,54.33,6355043036.0
2008-12-10,4470.73,4658.87,4470.73,4658.87,5138625866,92948148633,1103210,186.21,8973205785.0
2008-12-11,4665.04,4694.4,4617.17,4655.57,5475289106,96665097248,1145984,-3.3,7990865580.0
2008-12-12,4600.97,4654.75,4401.05,4481.27,5342313003,90580324810,1142276,-174.3,-4557896487.0
2008-12-15,4604.5,4676.46,4588.14,4613.72,3904050294,71566763503,844350,132.45,6122994182.0
2008-12-16,4570.52,4616.89,4532.41,4616.89,3545875498,58740026022,774593,3.17,2197029620.0
2008-12-17,4706.23,4725.06,4628.22,4648.02,5418579646,95128976409,1113948,31.13,9084529752.0
2008-12-18,4674.36,4694.81,4625.69,4694.81,4167979807,62692234581,856212,46.79,2029679394.0
2008-12-19,4661.69,4723.7,4622.49,4694.52,4441029125,71470547736,976509,-0.29,-1781915346.0
2008-12-22,4735.17,4750.96,4535.54,4535.54,4394733762,68468551949,950894,-158.98,-2009914883.0
2008-12-23,4517.05,4523.13,4359.55,4405.86,3271431557,51680964388,745274,-129.68,-4237892613.0
2008-12-24,4330.42,4439.13,4325.46,4423.09,3091559724,42905442048,672445,17.23,-1908822120.0
2008-12-25,4430.1,4434.43,4385.78,4413.45,2229216707,29841696717,509054,-9.64,-1428035961.0
2008-12-26,4398.53,4466.75,4396.26,4425.08,2247055872,30158826007,527188,11.63,-306970299.0
2008-12-29,4429.35,4429.35,4381.49,4416.16,1836832327,23837467100,408824,-8.92,-493650216.0
2008-12-30,4463.3,4602.21,4463.3,4589.04,3203526509,50665061062,718952,172.88,5321462624.0
2008-12-31,4627.98,4627.98,4537.52,4591.22,3353722972,53525108622,726608,2.18,-1043815123.0
2009-01-05,4725.26,4778.52,4687.57,4698.31,3651105047,67381788159,806604,107.09,4141374101.0
2009-01-06,4719.54,4754.88,4679.43,4727.26,4356238581,81833324618,988073,28.95,4875849285.0
2009-01-07,4780.44,4817.44,4752.91,4789.84,4685647545,97175453024,1059648,62.58,5136867749.0
2009-01-08,4670.62,4687.4,4532.74,4535.79,3972702603,76636139411,940690,-254.05,-11147224414.0
2009-01-09,4515.1,4546.71,4472.45,4502.74,3053336257,59823584329,747892,-33.05,-6371675094.0
2009-01-10,4450.52,4500.02,4441.09,4467.53,2465829730,43442123536,602790,-35.21,-3551466656.0
2009-01-12,4487.68,4523.01,4431.04,4453.9,3039939573,56229546345,739684,-13.63,-6032022332.0
2009-01-13,4442.38,4532.36,4423.14,4532.36,2709031714,49957302165,648296,78.46,-523099188.0
2009-01-14,4538.25,4579.24,4521.47,4521.47,3243991665,63808525561,767365,-10.89,-3344499903.0
2009-01-15,4350.49,4351.47,4315.62,4320.77,2916968851,54499239606,730791,-200.7,-14608671154.0
2009-01-16,4374.78,4382.43,4313.19,4353.7,2652456323,47078668845,652991,32.93,-6785122516.0
2009-01-17,4382.86,4382.86,4354.18,4366.1,2129643639,33727311958,523537,12.4,-306593763.0
2009-01-19,4389.08,4398.53,4366.19,4366.76,2047718073,35690760138,509241,0.66,-365300818.0
2009-01-20,4304.35,4304.35,4242.61,4242.61,2588263563,46314719228,605239,-124.15,-8101308433.0
2009-01-21,4164.68,4265.33,4164.19,4247.97,2597707660,49421431290,653411,5.36,-4932870057.0
2009-02-02,4277.1,4285.12,4240.08,4259.98,2645079197,53987349438,611112,12.01,-316960708.0
2009-02-03,4300.56,4389.87,4295.26,4372.81,2970904968,60605440309,717358,112.83,-1075948742.0
2009-02-04,4422.56,4422.56,4366.41,4389.97,3060972483,61931887582,737169,17.16,770257884.0
2009-02-05,4380.8,4422.41,4363.25,4363.25,2888752847,56515525530,685371,-26.72,-1489639282.0
2009-02-06,4438.3,4507.3,4432.16,4471.25,3500964897,72244573609,823436,108.0,6449895105.0
2009-02-09,4562.68,4574.74,4494.59,4494.59,3670157129,80925967300,838223,23.34,8697172032.0
2009-02-10,4524.05,4533.95,4491.84,4526.1,3014922009,60214788002,717927,31.51,813138872.0
2009-02-11,4448.24,4575.95,4448.24,4575.95,3760887017,74695749662,894385,49.85,-752853129.0
2009-02-12,4581.3,4594.75,4466.42,4466.42,3999466277,80997333023,981947,-109.53,-3938549098.0
2009-02-13,4504.71,4599.61,4504.71,4592.5,3624119432,74898545558,858261,126.08,1643056448.0
2009-02-16,4605.77,4607.97,4575.98,4591.26,3405531359,72981128546,840288,-1.24,-2030825596.0
2009-02-17,4572.97,4585.28,4475.17,4491.78,3146796359,63878917947,786804,-99.48,-5909108811.0
2009-02-18,4455.75,4520.67,4428.29,4498.37,3268199342,63863174292,759313,6.59,888845976.0
2009-02-19,4475.16,4571.31,4433.43,4528.87,3422121036,71644273114,857234,30.5,-676379981.0
2009-02-20,4483.91,4513.99,4436.94,4436.94,3093774352,61463429338,745312,-91.93,-9984977897.0
2009-02-23,4420.43,4485.36,4371.02,4477.78,2911634564,59641322321,712403,40.84,536892132.0
2009-02-24,4407.95,4452.96,4394.76,4430.18,2852391380,56705818766,703451,-47.6,-8305487635.0
2009-02-25,4498.91,4549.32,4488.07,4493.74,3590669303,71386967986,843843,63.56,343142360.0
2009-02-26,4548.53,4556.82,4492.7,4518.56,3092613151,59455387905,726317,24.82,1006648936.0
2009-02-27,4523.56,4564.32,4507.39,4557.15,3331801332,69415253829,822636,38.59,-1636782365.0
2009-03-02,4528.27,4528.27,4408.51,4425.83,3927207914,75897928271,907949,-131.32,-12891556507.0
2009-03-03,4364.37,4435.34,4328.05,4435.34,3531151274,66742551744,855120,9.51,-6954632487.0
2009-03-04,4442.71,4549.98,4429.51,4541.42,4181165343,89609952500,1028052,106.08,-170761097.0
2009-03-05,4628.54,4677.89,4598.8,4637.2,5054405883,107336697785,1166245,95.78,5034604144.0
2009-03-06,4604.84,4662.36,4597.89,4653.63,4182271467,85656866304,991334,16.43,3513507909.0
2009-03-09,4643.62,4660.13,4578.05,4628.24,3964408402,78839795714,945813,-25.39,-7236769450.0
2009-03-10,4605.92,4688.63,4605.92,4671.02,4524415165,87404116629,1053194,42.78,-5635164570.0
2009-03-11,4789.8,4798.06,4747.89,4759.96,5730677854,112315506006,1247315,88.94,3067288515.0
2009-03-12,4782.21,4794.94,4743.76,4754.65,4346770505,84483343925,1006841,-5.31,268461883.0
2009-03-13,4844.97,4923.57,4830.17,4897.39,6001723827,125486443162,1320548,142.74,11428234648.0
2009-03-16,4940.85,4991.59,4915.4,4971.32,5268370271,105896588470,1185495,73.93,3196336538.0
2009-03-17,4998.9,5050.63,4954.5,5041.39,5454139822,107886834370,1199936,70.07,3568606782.0
2009-03-18,5074.63,5083.55,5021.48,5047.54,5631117388,120318111012,1282615,6.15,5983404808.0
2009-03-19,5090.5,5125.4,5035.82,5035.93,6200399579,117848391979,1289481,-11.61,346727458.0
2009-03-20,5060.25,5069.42,4961.62,4961.62,5172674137,101941127760,1140248,-74.31,-979758997.0
2009-03-23,5022.6,5124.18,5015.82,5124.18,4569856262,93160430436,1026557,162.56,4356928015.0
2009-03-24,5237.78,5264.94,5205.94,5242.18,6646586970,140069676138,1397352,118.0,4035203022.0
2009-03-25,5248.78,5365.81,5226.49,5346.38,7034522245,148047902930,1520746,104.2,4075890451.0
2009-03-26,5374.77,5422.95,5335.35,5386.56,7378897986,148120049579,1523993,40.18,3260949545.0
2009-03-27,5468.49,5468.49,5367.99,5390.7,7329520256,143471621168,1485510,4.14,-1341444025.0
2009-03-30,5362.9,5362.9,5166.87,5206.05,6164630068,108088801924,1246790,-184.65,-2299651860.0
2009-03-31,5214.96,5286.45,5194.93,5210.84,5047783875,94599285773,1070816,4.79,-1255295316.0
2009-04-01,5271.83,5341.31,5271.83,5314.45,5253085354,102600872426,1113905,103.61,-5906891905.0
2009-04-02,5428.92,5477.97,5401.3,5473.78,7883956043,149082759293,1508766,159.33,12242213236.0
2009-04-03,5541.34,5567.15,5482.18,5529.63,8597759487,164016538996,1574102,55.85,4599054356.0
2009-04-06,5590.7,5624.28,5521.88,5556.22,7305130799,148562341824,1419233,26.59,7126076686.0
2009-04-07,5497.88,5576.85,5484.89,5576.85,6040854256,119953483791,1230903,20.63,-5572760924.0
2009-04-08,5534.58,5608.96,5435.04,5443.56,7519583491,152607933018,1564990,-133.29,-10461354234.0
2009-04-09,5532.99,5667.8,5526.13,5667.8,7027791394,145451252679,1401171,224.24,11040272797.0
2009-04-10,5784.9,5788.21,5696.56,5781.96,7993118368,160911465341,1602517,114.16,12161569429.0
2009-04-13,5814.17,5861.11,5784.1,5857.64,7271867436,150462966340,1484081,75.68,7297746400.0
2009-04-14,5814.42,5898.76,5765.81,5892.68,6501974038,149724264572,1422783,35.04,3250112008.0
2009-04-15,5879.86,5904.28,5798.62,5875.19,6526974880,149787956079,1463574,-17.49,-2034402934.0
2009-04-16,6009.67,6025.85,5965.48,5997.17,7889008561,175378052283,1622007,121.98,7601403113.0
2009-04-17,6068.55,6071.06,5706.03,5755.38,10481169116,224682971756,2117581,-241.79,10439368590.0
2009-04-20,5764.48,5797.63,5648.1,5781.66,6033238763,121907325139,1274073,26.28,3423470548.0
2009-04-21,5665.94,5881.41,5663.56,5881.41,5770032553,123076919353,1243756,99.75,-6169855922.0
2009-04-22,5887.48,5925.92,5856.13,5886.11,6343563730,137367982923,1355476,4.7,-152654300.0
2009-04-23,5900.45,5903.47,5789.27,5875.24,6149559371,133080369057,1336300,-10.87,-697994241.0
2009-04-24,5913.13,5987.23,5824.42,5880.77,6545861927,145122308166,1421991,5.53,1642697016.0
2009-04-27,5931.87,5946.97,5672.25,5705.05,6336982879,137401554018,1408374,-175.72,5342333624.0
2009-04-28,5744.77,5773.53,5596.73,5596.73,6020412097,127897645261,1324895,-108.32,5550125818.0
2009-04-29,5627.54,5649.24,5571.93,5614.06,5304903165,113125217722,1144368,17.33,10025857295.0
2009-04-30,5964.03,5995.12,5932.03,5992.57,5643043402,137873186507,1074027,378.51,32994759838.0
2009-05-04,6285.6,6356.29,6256.29,6330.4,6944823755,167457390201,1364338,337.83,19536601108.0
2009-05-05,6557.75,6562.77,6326.76,6379.94,9282940166,216462820543,1748338,49.54,27793303442.0
2009-05-06,6389.55,6570.5,6372.94,6566.7,9544810607,242775944625,1821919,186.76,16457255846.0
2009-05-07,6603.52,6628.54,6455.23,6572.87,10194663406,245316523743,1944390,6.17,7195548012.0
2009-05-08,6510.22,6587.62,6483.21,6583.87,8074570510,202609632809,1685705,11.0,4855290445.0
2009-05-11,6581.7,6680.97,6571.41,6647.5,7906746414,190558895192,1620456,63.63,-4563263204.0
2009-05-12,6550.28,6553.69,6404.93,6432.55,6963535478,177522242408,1547643,-214.95,-6922300272.0
2009-05-13,6449.46,6512.07,6435.49,6485.14,6257149823,160581795964,1409903,52.59,-9564852016.0
2009-05-14,6362.77,6435.41,6339.47,6364.17,6530024598,167982694200,1465645,-120.97,-12109987846.0
2009-05-15,6446.4,6520.04,6427.63,6489.09,6787931809,165135205027,1435185,124.92,-2987265191.0
2009-05-18,6516.13,6577.81,6457.14,6577.81,6976108178,167141352490,1485105,88.72,-2391779190.0
2009-05-19,6750.04,6784.26,6620.53,6655.59,8851137921,219651715695,1810976,77.78,12640210615.0
2009-05-20,6708.54,6740.75,6590.79,6703.62,8033556234,192835636791,1624724,48.03,7028541804.0
2009-05-21,6690.85,6746.1,6650.33,6718.81,7580861962,184220191217,1583067,15.19,-1173072037.0
2009-05-22,6650.51,6781.14,6650.51,6737.29,7424452828,188655684232,1632214,18.48,-4320557870.0
2009-05-25,6838.7,6878.66,6708.19,6734.46,7500158718,192331135619,1605526,-2.83,-5569262900.0
2009-05-26,6780.37,6830.24,6649.95,6683.11,8145493776,200860192348,1722313,-51.35,4163612818.0
2009-05-27,6800.56,6930.59,6743.39,6890.44,8281420795,224927920928,1700617,207.33,13560669196.0
2009-06-01,7033.33,7033.33,6892.69,6954.1,7468405815,203206189764,1565230,63.66,14825472302.0
2009-06-02,7058.12,7084.83,6899.98,6949.08,8810335122,235733136517,1881410,-5.02,10841687642.0
2009-06-03,6915.0,6931.29,6847.76,6893.14,5793994007,157278541262,1359639,-55.94,8110195838.0
2009-06-04,6887.88,6907.87,6716.33,6786.06,5732654564,160071869352,1371267,-107.08,-11471642782.0
2009-06-05,6825.73,6829.66,6743.15,6767.1,4609882648,122646588553,1133171,-18.96,-2776779102.0
2009-06-06,6795.87,6856.74,6781.69,6856.74,3952255849,94818200222,964460,89.64,-602845609.0
2009-06-08,6907.32,6907.32,6628.02,6628.02,5690515326,150841318026,1384792,-228.72,-6911628109.0
2009-06-09,6636.84,6640.44,6394.34,6414.39,5993138171,161275909598,1404000,-213.63,-2850469343.0
2009-06-10,6478.46,6512.22,6389.94,6462.27,4298524507,115389519354,1080629,47.88,-257722524.0
2009-06-11,6458.62,6567.37,6353.78,6567.37,4347811252,117843940712,1080041,105.1,735218409.0
2009-06-12,6552.58,6586.2,6443.86,6448.23,4764726027,129785829204,1218613,-119.14,-5526884727.0
2009-06-15,6362.22,6383.98,6188.7,6225.56,4381160129,113606138888,1070826,-222.67,-2635257476.0
2009-06-16,6220.54,6257.13,6143.24,6220.81,4087672373,109911704177,1029871,-4.75,267189240.0
2009-06-17,6239.51,6306.46,6191.58,6195.91,3762743253,101139764708,975013,-24.9,-5583698387.0
2009-06-18,6246.85,6279.36,6100.08,6144.53,3724023585,96190336129,934120,-51.38,-2531947736.0
2009-06-19,6187.97,6231.88,6151.51,6231.15,3224455081,83786459209,837964,86.62,-850663656.0
2009-06-22,6256.38,6348.74,6193.09,6341.21,3537375681,96385626146,918433,110.06,3129248479.0
2009-06-23,6206.31,6262.29,6197.47,6197.47,3429645446,92091098146,915975,-143.74,-12887101084.0
2009-06-24,6230.76,6511.97,6191.63,6380.08,5038203220,128602075296,1174322,182.61,12127162610.0
2009-06-25,6427.88,6497.38,6404.38,6457.61,4914942429,125078126122,1109258,77.53,12888653679.0
2009-06-26,6515.64,6527.86,6460.91,6463.56,4107146217,109896863057,1006890,5.95,6395924945.0
2009-06-29,6512.42,6522.13,6391.15,6391.15,3655870431,90795232655,822191,-72.41,-374062341.0
2009-06-30,6485.33,6503.98,6381.42,6432.16,3739731018,90664140130,848493,41.01,7835168368.0
2009-07-01,6445.85,6593.78,6433.69,6578.97,3805185729,105976850383,970586,146.81,10619266872.0
2009-07-02,6613.72,6686.7,6600.91,6667.53,5106766354,139056311872,1225715,88.56,6733676849.0
2009-07-03,6632.98,6685.28,6607.62,6665.4,4317099333,113587578309,1034540,-2.13,-1448651868.0
2009-07-06,6691.02,6693.44,6615.9,6649.91,3963680064,105193762089,976068,-15.49,-668616865.0
2009-07-07,6675.81,6745.31,6656.89,6715.22,4587941491,130900572865,1122155,65.31,4493473065.0
2009-07-08,6667.98,6692.76,6629.83,6668.14,4232809532,116434075380,1054852,-47.08,-5257089854.0
2009-07-09,6696.72,6803.83,6696.72,6748.18,5224752567,140351502030,1196994,80.04,2703041073.0
2009-07-10,6807.46,6807.46,6739.05,6769.86,3996994835,110606415495,966539,21.68,-657325084.0
2009-07-13,6795.23,6797.72,6525.9,6530.82,4671145965,121511366680,1102718,-239.04,-6795637165.0
2009-07-14,6584.9,6657.17,6568.91,6639.41,3520898006,99123173081,873920,108.59,-389162506.0
2009-07-15,6672.28,6774.28,6651.86,6738.6,4853674090,140313169347,1179328,99.19,9996491463.0
2009-07-16,6863.86,6878.68,6770.51,6780.3,5222249822,151301875615,1238903,41.7,11790198244.0
2009-07-17,6851.96,6870.58,6791.75,6850.99,4546613996,134205255372,1110285,70.69,8433560143.0
2009-07-20,6921.64,6961.45,6861.02,6938.86,5224991213,144706004871,1222058,87.87,10882232185.0
2009-07-21,6995.5,7002.32,6904.88,6953.34,5454790417,152136486973,1300936,14.48,9150234998.0
2009-07-22,6979.41,7030.13,6955.37,6985.32,5778679288,145872130217,1304397,31.98,3164072351.0
2009-07-23,6987.79,7023.67,6926.27,6980.88,5054728949,129131852882,1160228,-4.44,4482701027.0
2009-07-24,7046.46,7046.46,6950.92,6973.28,5329825227,150638161372,1240914,-7.6,349174939.0
2009-07-27,7008.18,7059.46,6954.3,7028.43,4166484813,113244372386,995777,55.15,6679219504.0
2009-07-28,7038.73,7142.63,7038.73,7142.63,5650827393,154829495593,1277235,114.2,4762455946.0
2009-07-29,7185.52,7185.52,7070.72,7083.63,5989025345,162721961851,1377681,-59.0,1614815770.0
2009-07-30,7063.47,7068.43,6944.5,7027.11,5064201249,146747165929,1184176,-56.52,-3060116613.0
2009-07-31,7111.15,7132.11,7044.7,7077.71,5730062467,159649073095,1290099,50.6,6956345072.0
2009-08-03,7036.47,7084.59,6986.29,7056.71,5235013271,129771814286,1178635,-21.0,4179714754.0
2009-08-04,7129.43,7138.94,6921.04,6955.87,6628501918,161002903128,1478105,-100.84,-2094059625.0
2009-08-05,6979.73,7013.6,6827.16,6848.24,5103421572,147673519971,1206089,-107.63,-2736996877.0
2009-08-06,6886.7,6888.09,6775.87,6868.65,5116705063,123290659558,1047337,20.41,-4048866303.0
2009-08-10,6858.87,6909.16,6836.96,6882.87,3594353798,100199232576,891078,14.22,1471615491.0
2009-08-11,6904.45,6921.85,6812.06,6909.02,3760055733,109014483199,902211,26.15,-3186974749.0
2009-08-12,6878.34,6933.51,6864.91,6898.9,3686163624,105081968199,940241,-10.12,-4730737301.0
2009-08-13,6949.5,7037.47,6931.55,7034.96,4442766580,121258309649,1071345,136.06,6555603883.0
2009-08-14,7091.82,7132.33,7062.49,7069.51,4567855033,124856586806,1087072,34.55,5030326548.0
2009-08-17,7034.27,7051.78,6931.8,6931.8,3560676504,96434107481,888864,-137.71,-6334539771.0
2009-08-18,6843.27,6904.64,6746.3,6789.77,4107106780,107049112636,1018128,-142.03,-4075241911.0
2009-08-19,6843.69,6854.59,6786.79,6788.58,2684119378,71208999458,704021,-1.19,-1662858591.0
2009-08-20,6784.91,6784.91,6647.32,6733.23,3555187814,89313178463,875110,-55.35,433610723.0
2009-08-21,6785.7,6824.65,6629.1,6654.8,3889448612,103540585830,987566,-78.43,-5954695465.0
2009-08-24,6766.76,6859.79,6762.68,6838.25,3099562599,90933522712,792897,183.45,6789651025.0
2009-08-25,6840.27,6865.92,6800.35,6809.41,2965650779,85240390131,792700,-28.84,-676130507.0
2009-08-26,6816.42,6827.89,6663.84,6719.21,3792857440,102276042238,973633,-90.2,5322993946.0
2009-08-27,6678.24,6753.73,6658.73,6690.75,3022174131,79025125226,801373,-28.46,1598416105.0
2009-08-28,6727.42,6824.65,6711.16,6809.86,3247238299,92667022741,832454,119.11,12713224890.0
2009-08-31,6844.91,6848.96,6760.05,6825.95,3080999281,85893474912,795136,16.09,759953340.0
2009-09-01,6834.63,7019.75,6807.62,7019.75,4440890179,140061787658,1146519,193.8,11525903161.0
2009-09-02,6966.18,7057.01,6961.01,7039.77,4207636031,130743404561,1092674,20.02,1782631985.0
2009-09-03,7060.66,7131.31,7011.36,7104.65,4696703403,138755575614,1171713,64.88,6072179173.0
2009-09-04,7167.24,7178.54,7121.21,7153.13,4619237087,138000737104,1115415,48.48,1521190482.0
2009-09-07,7192.16,7240.34,7169.4,7224.59,4262385460,125689059965,1044006,71.46,5277131050.0
2009-09-08,7263.23,7350.88,7202.69,7313.99,5291088126,159960260226,1306236,89.4,19633967326.0
2009-09-09,7344.26,7363.11,7250.72,7250.72,4707825532,137994457561,1154534,-63.27,7618000649.0
